algorithm,dataset,n,k,d,i,ari,nmi,ci_sphere,ci_ellipsoid,ci_ellipsoid_norm,ci_mixture,ci_mixture_norm,mirkins_index,huberts_index,varinfo,vmeasure,obj,t
gmm_shrunk,magic,19020,2,10,4,0.173085567,0.117223647,1,1,1,1,1,0.396223462,0.207553076,0.954491836,0.117223647,-42.19266889,0.039211978
gmm_ms_shrunk,magic,19020,2,10,4,0.122530109,0.061255695,1,1,1,1,1,0.427294057,0.145411885,1.112477503,0.061255695,-41.84461973,7.447776592
gmm_rs_shrunk,magic,19020,2,10,4,0.108439357,0.051302916,1,1,1,1,1,0.435849783,0.128300434,1.147017872,0.051302916,-41.83542588,5.414906316
gmm_hg_shrunk,magic,19020,2,10,4,0.123595469,0.062049784,1,1,1,1,1,0.426691223,0.146617553,1.110390035,0.062049784,-41.85047292,6.291462824
kmeans,magic,19020,2,10,5,0.059461797,0.021022752,1,1,1,1,1,0.455558631,0.088882737,1.127257948,0.021022752,2.01E+08,0.494756778
kmeans_hg,magic,19020,2,10,5,0.059461797,0.021022752,1,1,1,1,1,0.455558631,0.088882737,1.127257948,0.021022752,2.01E+08,70.18987623
gmm,magic,19020,2,10,5,0.063512336,0.028583895,0,0,1,0,1,0.464384688,0.071230623,1.257000994,0.028583895,-28.45438339,0.048593203
gmm_ms,magic,19020,2,10,5,0.060027445,0.02684252,0,0,1,0,1,0.466322869,0.067354263,1.261805217,0.02684252,-28.43823421,8.844703965
gmm_rs,magic,19020,2,10,5,0.063512336,0.028583895,0,0,1,0,1,0.464384688,0.071230623,1.257000994,0.028583895,-28.45438339,7.087956813
gmm_hg,magic,19020,2,10,5,0.061398414,0.027334668,0,0,1,0,1,0.465443566,0.069112867,1.25874676,0.027334668,-28.44112587,9.156472124
gmm_shrunk,magic,19020,2,10,5,0.141211288,0.076993242,1,1,1,1,1,0.41601929,0.16796142,1.063609183,0.076993242,-41.98493726,0.04033913
gmm_ms_shrunk,magic,19020,2,10,5,0.11331797,0.054584221,1,1,1,1,1,0.432954676,0.134090648,1.136232546,0.054584221,-41.8409363,7.609702491
gmm_rs_shrunk,magic,19020,2,10,5,0.105933108,0.049670817,1,1,1,1,1,0.43734787,0.12530426,1.152611267,0.049670817,-41.82745704,5.738742415
gmm_hg_shrunk,magic,19020,2,10,5,0.113599788,0.054779833,1,1,1,1,1,0.432761969,0.134476061,1.135258653,0.054779833,-41.84177711,7.342930817
kmeans,magic,19020,2,10,6,0.059461797,0.021022752,1,1,1,1,1,0.455558631,0.088882737,1.127257948,0.021022752,2.01E+08,0.447855006
kmeans_hg,magic,19020,2,10,6,0.059461797,0.021022752,1,1,1,1,1,0.455558631,0.088882737,1.127257948,0.021022752,2.01E+08,71.27776632
gmm,magic,19020,2,10,6,0.064372601,0.028323603,1,0,1,0,1,0.463452182,0.073095635,1.251156488,0.028323603,-28.4609664,0.095668441
gmm_ms,magic,19020,2,10,6,0.059916867,0.027008674,0,0,1,0,1,0.466513707,0.066972587,1.263237835,0.027008674,-28.43785123,8.651793803
gmm_rs,magic,19020,2,10,6,0.064372601,0.028323603,1,0,1,0,1,0.463452182,0.073095635,1.251156488,0.028323603,-28.4609664,7.04990897
gmm_hg,magic,19020,2,10,6,0.059916867,0.027008674,0,0,1,0,1,0.466513707,0.066972587,1.263237835,0.027008674,-28.43785123,9.049727103
gmm_shrunk,magic,19020,2,10,6,0.160669608,0.098692703,1,1,1,1,1,0.403978533,0.192042934,1.001197769,0.098692703,-42.10031048,0.032770237
gmm_ms_shrunk,magic,19020,2,10,6,0.117634688,0.057660015,1,1,1,1,1,0.430153028,0.139693944,1.123184544,0.057660015,-41.85159944,7.780907822
gmm_rs_shrunk,magic,19020,2,10,6,0.11233575,0.053911623,1,1,1,1,1,0.43356948,0.13286104,1.138850893,0.053911623,-41.84115358,4.79931405
gmm_hg_shrunk,magic,19020,2,10,6,0.114058993,0.055104199,1,1,1,1,1,0.432414401,0.135171199,1.133212853,0.055104199,-41.84840606,7.021731713
kmeans,magic,19020,2,10,7,0.059461797,0.021022752,1,1,1,1,1,0.455558631,0.088882737,1.127257948,0.021022752,2.01E+08,0.207932795
kmeans_hg,magic,19020,2,10,7,0.059461797,0.021022752,1,1,1,1,1,0.455558631,0.088882737,1.127257948,0.021022752,2.01E+08,73.20385292
gmm,magic,19020,2,10,7,0.087635476,0.039953125,1,0,1,0,1,0.449868113,0.100263774,1.210362634,0.039953125,-28.51673313,0.041453186
gmm_ms,magic,19020,2,10,7,0.05864364,0.026467341,0,0,1,0,1,0.46727164,0.065456719,1.265465976,0.026467341,-28.43734128,10.09859465
gmm_rs,magic,19020,2,10,7,0.055695394,0.025533118,0,0,1,0,1,0.469180805,0.061638389,1.272046901,0.025533118,-28.44874004,10.35686293
gmm_hg,magic,19020,2,10,7,0.0575435,0.025791334,0,0,1,0,1,0.467807714,0.064384572,1.266223668,0.025791334,-28.43997906,10.53712272
gmm_shrunk,magic,19020,2,10,7,0.174698461,0.123835129,1,1,1,1,1,0.39449144,0.211017119,0.933033988,0.123835129,-42.32012618,0.033761939
gmm_ms_shrunk,magic,19020,2,10,7,0.117525508,0.057550828,1,1,1,1,1,0.430349439,0.139301122,1.125250496,0.057550828,-41.84671719,8.332665542
gmm_rs_shrunk,magic,19020,2,10,7,0.113074968,0.054438044,1,1,1,1,1,0.432839085,0.13432183,1.133264894,0.054438044,-41.84727574,6.178585593
gmm_hg_shrunk,magic,19020,2,10,7,0.117796484,0.057803559,1,1,1,1,1,0.429956341,0.140087319,1.121418247,0.057803559,-41.84934822,8.232905629
kmeans,magic,19020,2,10,8,0.059461797,0.021022752,1,1,1,1,1,0.455558631,0.088882737,1.127257948,0.021022752,2.01E+08,0.374432984
kmeans_hg,magic,19020,2,10,8,0.059461797,0.021022752,1,1,1,1,1,0.455558631,0.088882737,1.127257948,0.021022752,2.01E+08,72.14277323
gmm,magic,19020,2,10,8,0.08308689,0.037848365,1,0,1,0,1,0.452788514,0.094422971,1.221536108,0.037848365,-28.48468407,0.074841046
gmm_ms,magic,19020,2,10,8,0.057988125,0.026212881,0,0,1,0,1,0.46767411,0.06465178,1.266727954,0.026212881,-28.43823343,9.501152133
gmm_rs,magic,19020,2,10,8,0.050049982,0.023271604,0,0,1,0,1,0.472532061,0.054935877,1.281525344,0.023271604,-28.46453327,9.89946474
gmm_hg,magic,19020,2,10,8,0.060594669,0.027335741,0,0,1,0,1,0.466131489,0.067737023,1.262257384,0.027335741,-28.43960357,10.11995201
gmm_shrunk,magic,19020,2,10,8,0.171329547,0.114297585,1,1,1,1,1,0.397322529,0.205354942,0.96148762,0.114297585,-42.2331065,0.038879849
gmm_ms_shrunk,magic,19020,2,10,8,0.121486407,0.060450458,1,1,1,1,1,0.427974262,0.144051477,1.115772271,0.060450458,-41.84190965,8.318587992
gmm_rs_shrunk,magic,19020,2,10,8,0.114960262,0.055733601,1,1,1,1,1,0.431871958,0.136256084,1.131079156,0.055733601,-41.8450143,6.355323989
gmm_hg_shrunk,magic,19020,2,10,8,0.114022024,0.055069823,1,1,1,1,1,0.432530356,0.134939287,1.134568668,0.055069823,-41.8432001,8.512230483
kmeans,magic,19020,2,10,9,0.059461797,0.021022752,1,1,1,1,1,0.455558631,0.088882737,1.127257948,0.021022752,2.01E+08,0.522334501
kmeans_hg,magic,19020,2,10,9,0.059461797,0.021022752,1,1,1,1,1,0.455558631,0.088882737,1.127257948,0.021022752,2.01E+08,66.14267667
gmm,magic,19020,2,10,9,0.125315844,0.062860782,1,0,1,0,1,0.428412691,0.143174618,1.143885152,0.062860782,-28.61816838,0.061117751
gmm_ms,magic,19020,2,10,9,0.060513722,0.027265016,0,0,1,0,1,0.466158862,0.067682276,1.262194084,0.027265016,-28.43755681,9.401772938
gmm_rs,magic,19020,2,10,9,0.047579063,0.022246832,0,0,1,0,1,0.473967667,0.052064666,1.285325167,0.022246832,-28.47355037,8.075922019
gmm_hg,magic,19020,2,10,9,0.060430902,0.027144939,0,0,1,0,1,0.466158862,0.067682276,1.261851589,0.027144939,-28.44191787,9.57236717
gmm_shrunk,magic,19020,2,10,9,0.178517977,0.144653918,1,1,1,1,1,0.390394325,0.219211349,0.876698997,0.144653918,-42.50787974,0.057294159
gmm_ms_shrunk,magic,19020,2,10,9,0.118299459,0.058151915,1,1,1,1,1,0.429719951,0.140560098,1.121122112,0.058151915,-41.85196234,8.10828431
gmm_rs_shrunk,magic,19020,2,10,9,0.111967626,0.053661334,1,1,1,1,1,0.433837566,0.132324867,1.1403324,0.053661334,-41.83248333,5.117409731
gmm_hg_shrunk,magic,19020,2,10,9,0.119074413,0.058722057,1,1,1,1,1,0.429245977,0.141508046,1.119137694,0.058722057,-41.85204699,7.927483342
kmeans,magic,19020,2,10,10,0.059461797,0.021022752,1,1,1,1,1,0.455558631,0.088882737,1.127257948,0.021022752,2.01E+08,0.202689
kmeans_hg,magic,19020,2,10,10,0.059461797,0.021022752,1,1,1,1,1,0.455558631,0.088882737,1.127257948,0.021022752,2.01E+08,72.20433627
gmm,magic,19020,2,10,10,0.09300904,0.043079774,1,0,1,0,1,0.446962944,0.106074113,1.203175221,0.043079774,-28.53076786,0.033308604
gmm_ms,magic,19020,2,10,10,0.057450459,0.025890646,0,0,1,0,1,0.467941041,0.064117918,1.267147127,0.025890646,-28.43793882,9.618009545
gmm_rs,magic,19020,2,10,10,0.052940211,0.024389452,0,0,1,0,1,0.470804302,0.058391396,1.276590528,0.024389452,-28.4574477,8.854295533
gmm_hg,magic,19020,2,10,10,0.057450459,0.025890646,0,0,1,0,1,0.467941041,0.064117918,1.267147127,0.025890646,-28.43793882,10.07563572
gmm_shrunk,magic,19020,2,10,10,0.179601704,0.134451411,1,1,1,1,1,0.391327882,0.217344236,0.90939294,0.134451411,-42.34895034,0.039856876
gmm_ms_shrunk,magic,19020,2,10,10,0.109024481,0.051685217,1,1,1,1,1,0.435434708,0.129130585,1.144837826,0.051685217,-41.84783302,8.055975398
gmm_rs_shrunk,magic,19020,2,10,10,0.108662157,0.051451334,1,1,1,1,1,0.435736713,0.128526573,1.146783212,0.051451334,-41.83281268,5.941218762
gmm_hg_shrunk,magic,19020,2,10,10,0.11389937,0.054987898,1,1,1,1,1,0.432568986,0.134862028,1.134381872,0.054987898,-41.83985843,8.780627074
kmeans,mice_protein,1047,8,74,1,0.45557799,0.622773565,3,7,7,3,3,0.126386781,0.747226438,1.539625944,0.622773565,3888.287172,0.057002238
kmeans_hg,mice_protein,1047,8,74,1,0.567713771,0.716742788,2,7,7,2,2,0.096661498,0.806677003,1.167994239,0.716742788,3677.693773,7.899685149
gmm,mice_protein,1047,8,74,1,0.315041658,0.501524184,4,7,7,7,7,0.190245827,0.619508347,1.912922324,0.501524184,185.4471316,0.182428581
gmm_ms,mice_protein,1047,8,74,1,0.532998738,0.676148201,2,7,7,7,7,0.106493834,0.787012332,1.325419793,0.676148201,191.0054749,57.06581446
gmm_rs,mice_protein,1047,8,74,1,0.221824903,0.463133316,4,7,7,7,7,0.275836817,0.448326366,1.928164056,0.463133316,186.2226021,41.45080648
gmm_hg,mice_protein,1047,8,74,1,0.625119491,0.759141152,2,7,7,7,7,0.093394402,0.813211196,0.961976029,0.759141152,192.4390347,47.62705758
gmm_shrunk,mice_protein,1047,8,74,1,0.306091745,0.476485176,3,7,7,7,7,0.178618323,0.642763354,2.042492144,0.476485176,87.39796465,0.05302577
gmm_ms_shrunk,mice_protein,1047,8,74,1,0.557258073,0.705788532,2,7,7,7,7,0.104196457,0.791607086,1.189057791,0.705788532,95.28241911,16.3708573
gmm_rs_shrunk,mice_protein,1047,8,74,1,0.640165318,0.750588626,2,7,7,7,7,0.084036882,0.831926236,1.005316356,0.750588626,93.82993891,10.94897653
gmm_hg_shrunk,mice_protein,1047,8,74,1,0.673288623,0.826733904,1,7,7,7,7,0.079831112,0.840337777,0.699024893,0.826733904,97.9790076,18.78344832
kmeans,mice_protein,1047,8,74,2,0.473723688,0.628405072,2,7,7,2,2,0.120323751,0.759352498,1.522690536,0.628405072,3848.289688,0.029518375
kmeans_hg,mice_protein,1047,8,74,2,0.567913615,0.71684805,2,7,7,2,2,0.096628627,0.806742747,1.167521358,0.71684805,3677.642019,7.670078103
gmm,mice_protein,1047,8,74,2,0.425555855,0.584661259,3,7,7,7,7,0.136801679,0.726396643,1.681596237,0.584661259,185.0625426,0.185406828
gmm_ms,mice_protein,1047,8,74,2,0.531281964,0.650251775,1,7,7,7,7,0.111689412,0.776621176,1.415968408,0.650251775,191.1817439,41.08468752
gmm_rs,mice_protein,1047,8,74,2,0.488215621,0.634903386,2,7,7,7,7,0.119328465,0.761343071,1.486370576,0.634903386,187.8323098,12.75029641
gmm_hg,mice_protein,1047,8,74,2,0.854463226,0.919788384,1,7,7,7,7,0.032566871,0.934866257,0.330889501,0.919788384,196.7730207,38.95484438
gmm_shrunk,mice_protein,1047,8,74,2,0.424467649,0.615533259,3,7,7,7,7,0.143790599,0.712418802,1.530227352,0.615533259,91.12316256,0.086298459
gmm_ms_shrunk,mice_protein,1047,8,74,2,0.568379072,0.702851064,2,7,7,7,7,0.10101154,0.79797692,1.203503984,0.702851064,95.55734317,16.47877531
gmm_rs_shrunk,mice_protein,1047,8,74,2,0.693507779,0.829927848,1,7,7,7,7,0.070526552,0.858946896,0.695582748,0.829927848,96.88859392,14.36283393
gmm_hg_shrunk,mice_protein,1047,8,74,2,0.643203825,0.779960895,2,7,7,7,7,0.086794465,0.82641107,0.881524366,0.779960895,96.8780632,19.26934999
kmeans,mice_protein,1047,8,74,3,0.480216287,0.657848869,2,7,7,2,2,0.114918158,0.770163684,1.416338109,0.657848869,3793.402255,0.054296988
kmeans_hg,mice_protein,1047,8,74,3,0.567913615,0.71684805,2,7,7,2,2,0.096628627,0.806742747,1.167521358,0.71684805,3677.642019,7.026752231
gmm,mice_protein,1047,8,74,3,0.323998753,0.495694609,3,7,7,7,7,0.15542906,0.68914188,2.064659972,0.495694609,180.584937,0.210224083
gmm_ms,mice_protein,1047,8,74,3,0.46669927,0.629168333,2,7,7,7,7,0.131332168,0.737335664,1.481904937,0.629168333,190.6992474,36.31347977
gmm_rs,mice_protein,1047,8,74,3,0.250101515,0.431310333,4,7,7,7,7,0.211477389,0.577045223,2.134565377,0.431310333,181.1338759,55.95111759
gmm_hg,mice_protein,1047,8,74,3,0.493001996,0.659855139,1,7,7,7,7,0.116189203,0.767621594,1.394176427,0.659855139,190.3995621,33.17588187
gmm_shrunk,mice_protein,1047,8,74,3,0.422735076,0.603773708,3,7,7,7,7,0.147713306,0.704573387,1.564180495,0.603773708,92.03226447,0.082373273
gmm_ms_shrunk,mice_protein,1047,8,74,3,0.611467133,0.745933998,2,7,7,7,7,0.09400801,0.81198398,1.015973667,0.745933998,95.0197205,14.56229211
gmm_rs_shrunk,mice_protein,1047,8,74,3,0.693373564,0.855352946,1,7,7,7,7,0.076616975,0.846766049,0.57643641,0.855352946,96.11515966,10.66881013
gmm_hg_shrunk,mice_protein,1047,8,74,3,0.775363346,0.868640778,1,7,7,7,7,0.05245434,0.89509132,0.531529788,0.868640778,96.48826798,16.46121934
kmeans,mice_protein,1047,8,74,4,0.47780135,0.643672206,1,7,7,1,1,0.119100188,0.761799624,1.46146656,0.643672206,3901.110889,0.038686794
kmeans_hg,mice_protein,1047,8,74,4,0.567913615,0.71684805,2,7,7,2,2,0.096628627,0.806742747,1.167521358,0.71684805,3677.642019,7.281018588
gmm,mice_protein,1047,8,74,4,0.334012493,0.483478714,2,7,7,7,7,0.163155771,0.673688459,2.074007637,0.483478714,186.1167872,0.186344159
gmm_ms,mice_protein,1047,8,74,4,0.352309656,0.534734016,3,7,7,7,7,0.154808147,0.690383706,1.883068854,0.534734016,192.1909238,42.01540073
gmm_rs,mice_protein,1047,8,74,4,0.334012493,0.483478714,2,7,7,7,7,0.163155771,0.673688459,2.074007637,0.483478714,186.1167872,23.76023252
gmm_hg,mice_protein,1047,8,74,4,0.413084364,0.542765252,3,7,7,7,7,0.141232073,0.717535853,1.8429946,0.542765252,188.7742515,31.44823441
gmm_shrunk,mice_protein,1047,8,74,4,0.448401911,0.597335741,3,7,7,7,7,0.13987337,0.720253259,1.592282189,0.597335741,88.75931424,0.074274532
gmm_ms_shrunk,mice_protein,1047,8,74,4,0.600737356,0.732874081,2,7,7,7,7,0.092550691,0.814898618,1.084932474,0.732874081,95.36954759,14.51291568
gmm_rs_shrunk,mice_protein,1047,8,74,4,0.731665179,0.831103997,1,7,7,7,7,0.063727558,0.872544884,0.676731844,0.831103997,94.99208544,9.542679013
gmm_hg_shrunk,mice_protein,1047,8,74,4,0.632597791,0.774556739,2,7,7,7,7,0.085934318,0.828131363,0.912896657,0.774556739,97.31248752,13.84415304
kmeans,mice_protein,1047,8,74,5,0.596998058,0.737550306,2,7,7,2,2,0.089829633,0.820340735,1.083835013,0.737550306,3694.876315,0.02497654
kmeans_hg,mice_protein,1047,8,74,5,0.567913615,0.71684805,2,7,7,2,2,0.096628627,0.806742747,1.167521358,0.71684805,3677.642019,7.380427185
gmm,mice_protein,1047,8,74,5,0.382488499,0.523622817,3,7,7,7,7,0.136184418,0.727631163,1.973307683,0.523622817,184.8901581,0.083441473
gmm_ms,mice_protein,1047,8,74,5,0.549712386,0.677896609,1,7,7,7,7,0.100120347,0.799759305,1.331195815,0.677896609,190.6211336,41.40533081
gmm_rs,mice_protein,1047,8,74,5,0.43008685,0.569941356,3,7,7,7,7,0.134332638,0.731334725,1.723153944,0.569941356,185.5068358,28.17232804
gmm_hg,mice_protein,1047,8,74,5,0.487414604,0.694786372,2,7,7,7,7,0.138616935,0.72276613,1.19263361,0.694786372,190.5051025,33.48337565
gmm_shrunk,mice_protein,1047,8,74,5,0.410484591,0.588892003,2,7,7,7,7,0.14492833,0.71014334,1.64640028,0.588892003,91.80252166,0.063922337
gmm_ms_shrunk,mice_protein,1047,8,74,5,0.637320815,0.753531199,2,7,7,7,7,0.085271403,0.829457194,0.997272201,0.753531199,95.59858088,16.80607305
gmm_rs_shrunk,mice_protein,1047,8,74,5,0.501853963,0.680891937,2,7,7,7,7,0.121996563,0.756006874,1.277136848,0.680891937,95.25292293,11.38569631
gmm_hg_shrunk,mice_protein,1047,8,74,5,0.804134434,0.905163843,1,7,7,7,7,0.046340176,0.907319648,0.385295687,0.905163843,98.25248269,18.05059715
kmeans,mice_protein,1047,8,74,6,0.449232197,0.644836946,1,7,7,1,1,0.134018529,0.731962942,1.435319838,0.644836946,4048.258297,0.050311045
kmeans_hg,mice_protein,1047,8,74,6,0.567913615,0.71684805,2,7,7,2,2,0.096628627,0.806742747,1.167521358,0.71684805,3677.642019,7.464432959
gmm,mice_protein,1047,8,74,6,0.260640756,0.440027641,3,7,7,7,7,0.182667039,0.634665922,2.250622204,0.440027641,183.1699857,0.394677229
gmm_ms,mice_protein,1047,8,74,6,0.428206901,0.570018245,3,7,7,7,7,0.134451341,0.731097317,1.748407905,0.570018245,189.4882722,34.89024407
gmm_rs,mice_protein,1047,8,74,6,0.310843882,0.484625723,2,7,7,7,7,0.197305969,0.605388061,1.966301365,0.484625723,185.3938554,30.22134004
gmm_hg,mice_protein,1047,8,74,6,0.678170875,0.836178558,2,7,7,7,7,0.083196824,0.833606352,0.641616432,0.836178558,194.2347402,37.5857901
gmm_shrunk,mice_protein,1047,8,74,6,0.45829532,0.603956657,3,7,7,7,7,0.138428835,0.72314233,1.557590813,0.603956657,89.00919297,0.068525128
gmm_ms_shrunk,mice_protein,1047,8,74,6,0.54882075,0.714847576,3,7,7,7,7,0.113800515,0.772398969,1.132086899,0.714847576,94.44288734,16.28135767
gmm_rs_shrunk,mice_protein,1047,8,74,6,0.787708266,0.868750124,1,7,7,7,7,0.0494977,0.9010046,0.531883925,0.868750124,96.88257144,12.42795057
gmm_hg_shrunk,mice_protein,1047,8,74,6,0.689758164,0.804334,2,7,7,7,7,0.073324312,0.853351376,0.789533672,0.804334,96.8973492,18.42024596
kmeans,mice_protein,1047,8,74,7,0.499784543,0.649146823,1,7,7,1,1,0.11300246,0.77399508,1.442918755,0.649146823,3993.848138,0.023410335
kmeans_hg,mice_protein,1047,8,74,7,0.567913615,0.71684805,2,7,7,2,2,0.096628627,0.806742747,1.167521358,0.71684805,3677.642019,7.272598909
gmm,mice_protein,1047,8,74,7,0.273292487,0.436295609,2,7,7,7,7,0.168181511,0.663636978,2.303284351,0.436295609,177.2682465,0.405492668
gmm_ms,mice_protein,1047,8,74,7,0.549619485,0.708532921,2,7,7,7,7,0.103038637,0.793922726,1.194463248,0.708532921,192.0856819,50.40250431
gmm_rs,mice_protein,1047,8,74,7,0.236109031,0.383332037,2,7,7,7,7,0.195052421,0.609895157,2.417399871,0.383332037,177.913287,28.07015782
gmm_hg,mice_protein,1047,8,74,7,0.456005108,0.598371442,2,7,7,7,7,0.136091281,0.727817437,1.60450613,0.598371442,191.9979028,41.03344786
gmm_shrunk,mice_protein,1047,8,74,7,0.517963956,0.645717456,3,7,7,7,7,0.11786932,0.76426136,1.417549672,0.645717456,90.96114975,0.129015645
gmm_ms_shrunk,mice_protein,1047,8,74,7,0.531528123,0.685259355,2,7,7,7,7,0.109472389,0.781055223,1.274335589,0.685259355,94.78248879,16.80651738
gmm_rs_shrunk,mice_protein,1047,8,74,7,0.863790496,0.922301108,1,7,7,7,7,0.031122336,0.937755328,0.318268984,0.922301108,98.61946594,12.3584313
gmm_hg_shrunk,mice_protein,1047,8,74,7,0.902460575,0.936730254,0,7,7,7,7,0.021678984,0.956642031,0.261553749,0.936730254,97.00332446,18.77889011
kmeans,mice_protein,1047,8,74,8,0.534706958,0.673752847,2,7,7,2,2,0.108478928,0.783042144,1.320968978,0.673752847,3783.080531,0.075462981
kmeans_hg,mice_protein,1047,8,74,8,0.568200341,0.716973365,2,7,7,2,2,0.096577493,0.806845015,1.166961924,0.716973365,3677.688496,7.569671583
gmm,mice_protein,1047,8,74,8,0.393842333,0.531260332,3,7,7,7,7,0.151975689,0.696048621,1.862528369,0.531260332,183.9156722,0.176819791
gmm_ms,mice_protein,1047,8,74,8,0.43797317,0.578782611,1,7,7,7,7,0.13526218,0.729475639,1.695764818,0.578782611,189.9151207,44.15333647
gmm_rs,mice_protein,1047,8,74,8,0.394684824,0.5380766,3,7,7,7,7,0.154658398,0.690683205,1.813971293,0.5380766,188.2936807,73.93649109
gmm_hg,mice_protein,1047,8,74,8,0.599188637,0.717729759,3,7,7,7,7,0.097112573,0.805774853,1.131828799,0.717729759,193.3895605,32.04865619
gmm_shrunk,mice_protein,1047,8,74,8,0.514578867,0.65488119,2,7,7,7,7,0.118639982,0.762720036,1.385912436,0.65488119,90.62278873,0.071128756
gmm_ms_shrunk,mice_protein,1047,8,74,8,0.51880121,0.675565591,2,7,7,7,7,0.113689116,0.772621767,1.310211788,0.675565591,94.11361563,16.43632798
gmm_rs_shrunk,mice_protein,1047,8,74,8,0.745193328,0.866678197,1,7,7,7,7,0.058899049,0.882201903,0.5447782,0.866678197,96.76254537,11.57406596
gmm_hg_shrunk,mice_protein,1047,8,74,8,0.761945189,0.87257652,2,7,7,7,7,0.057841671,0.884316658,0.510344742,0.87257652,98.42131407,17.10079336
kmeans,mice_protein,1047,8,74,9,0.571939576,0.704220913,2,7,7,2,2,0.095531072,0.808937856,1.221155243,0.704220913,3776.805873,0.053688695
kmeans_hg,mice_protein,1047,8,74,9,0.563981101,0.711945967,2,7,7,2,2,0.097470511,0.805058978,1.187858768,0.711945967,3677.786716,7.272632638
gmm,mice_protein,1047,8,74,9,0.208618134,0.384255688,2,7,7,7,7,0.190242174,0.619515652,2.489139193,0.384255688,184.4856002,0.375601536
gmm_ms,mice_protein,1047,8,74,9,0.287195407,0.486955412,3,7,7,7,7,0.17681585,0.6463683,2.049627038,0.486955412,192.1463559,47.79608158
gmm_rs,mice_protein,1047,8,74,9,0.216644916,0.383671686,3,7,7,7,7,0.213937299,0.572125402,2.374991153,0.383671686,187.6205274,41.33133801
gmm_hg,mice_protein,1047,8,74,9,0.617343333,0.74531027,2,7,7,7,7,0.090072519,0.819854962,1.034512828,0.74531027,191.6537308,41.05433858
gmm_shrunk,mice_protein,1047,8,74,9,0.390027185,0.572761311,3,7,7,7,7,0.156427999,0.687144002,1.68169558,0.572761311,86.93619369,0.112784024
gmm_ms_shrunk,mice_protein,1047,8,74,9,0.585752073,0.736824867,2,7,7,7,7,0.101343911,0.797312178,1.054192028,0.736824867,95.17328537,17.17546701
gmm_rs_shrunk,mice_protein,1047,8,74,9,0.705654698,0.851860674,2,7,7,7,7,0.076244428,0.847511144,0.579227806,0.851860674,93.61875207,10.76635293
gmm_hg_shrunk,mice_protein,1047,8,74,9,0.748953756,0.855133276,1,7,7,7,7,0.057666354,0.884667291,0.590999204,0.855133276,96.51222877,18.14481438
kmeans,mice_protein,1047,8,74,10,0.601051796,0.737182229,1,7,7,1,1,0.088850782,0.822298436,1.085518168,0.737182229,3703.058401,0.056426261
kmeans_hg,mice_protein,1047,8,74,10,0.567913615,0.71684805,2,7,7,2,2,0.096628627,0.806742747,1.167521358,0.71684805,3677.642019,7.798795713
gmm,mice_protein,1047,8,74,10,0.334149395,0.490000882,2,7,7,7,7,0.154884848,0.690230304,2.078748569,0.490000882,182.6898101,0.185772131
gmm_ms,mice_protein,1047,8,74,10,0.535070152,0.703483429,2,7,7,7,7,0.110741607,0.778516786,1.194500182,0.703483429,191.0330484,49.18919482
gmm_rs,mice_protein,1047,8,74,10,0.37316695,0.559853522,3,7,7,7,7,0.159459514,0.681080972,1.737401862,0.559853522,186.4129205,19.39224004
gmm_hg,mice_protein,1047,8,74,10,0.535070152,0.703483429,2,7,7,7,7,0.110741607,0.778516786,1.194500182,0.703483429,191.0330484,33.09683569
gmm_shrunk,mice_protein,1047,8,74,10,0.33526692,0.489847029,3,7,7,7,7,0.167536858,0.664926285,2.015784289,0.489847029,87.97499056,0.094708393
gmm_ms_shrunk,mice_protein,1047,8,74,10,0.546374156,0.716434838,3,7,7,7,7,0.112246407,0.775507185,1.132787253,0.716434838,95.96461019,16.54722312
gmm_rs_shrunk,mice_protein,1047,8,74,10,0.743441959,0.889457704,2,7,7,7,7,0.065760134,0.868479732,0.433451417,0.889457704,95.74082317,11.91072615
gmm_hg_shrunk,mice_protein,1047,8,74,10,0.767307953,0.851334911,1,7,7,7,7,0.054581879,0.890836242,0.601549075,0.851334911,97.10774213,17.94845203
kmeans,pendigits,10992,10,16,1,0.595273193,0.691213402,1,9,9,1,1,0.075553116,0.848893769,1.407899067,0.691213402,5.00E+07,0.427355239
kmeans_hg,pendigits,10992,10,16,1,0.531896327,0.682039747,1,9,9,1,1,0.093510725,0.812978549,1.429022411,0.682039747,4.93E+07,70.86446718
gmm,pendigits,10992,10,16,1,0.436125816,0.631488321,3,2,3,2,3,0.11996331,0.76007338,1.628340365,0.631488321,-55.76661912,0.460511584
gmm_ms,pendigits,10992,10,16,1,0.213358246,0.408463713,3,7,3,7,3,0.22061462,0.55877076,2.425278978,0.408463713,-36.10499797,145.4784746
gmm_rs,pendigits,10992,10,16,1,0.209052512,0.393884446,3,7,4,7,4,0.228461321,0.543077358,2.429975322,0.393884446,-34.38529665,235.6285678
gmm_hg,pendigits,10992,10,16,1,0.198940818,0.389609916,4,7,4,7,4,0.234444183,0.531111633,2.445615747,0.389609916,-35.90066676,214.9988502
gmm_shrunk,pendigits,10992,10,16,1,0.568104926,0.712029874,1,3,2,3,2,0.082967214,0.834065572,1.302881509,0.712029874,-62.30496093,0.171939215
gmm_ms_shrunk,pendigits,10992,10,16,1,0.636319269,0.747739155,1,3,2,3,2,0.069217295,0.861565411,1.143655318,0.747739155,-61.16436632,39.32765661
